person_income,loan_amnt,loan_int_rate,loan_percent_income,default_history,loan_grades,person_home_ownership_MORTGAGE,person_home_ownership_OWN,person_home_ownership_RENT,loan_status
0.9229576746557879,0.6231884057971014,0.5078651685393261,0.13414634146341461,1,4,0.0,0.0,1.0,0
0.9178990311065783,0.05797101449275363,0.3601123595505619,0.0,0,2,0.0,1.0,0.0,0
0.8567057623661397,0.5652173913043479,0.45224719101123606,0.13414634146341461,1,3,1.0,0.0,0.0,1
0.912799592044875,0.5652173913043479,0.3410112359550563,0.12195121951219513,0,2,1.0,0.0,0.0,0
0.912799592044875,0.014492753623188404,0.3149964412182796,0.0,0,1,1.0,0.0,0.0,0
0.9125548189699133,0.42028985507246375,0.03426966292134831,0.08536585365853659,0,1,1.0,0.0,0.0,0
0.3569811320754717,0.7101449275362319,0.6140449438202249,0.4024390243902439,0,5,0.0,0.0,1.0,1
0.3569811320754717,0.7101449275362319,0.3149964412182796,0.4024390243902439,1,4,0.0,0.0,1.0,1
0.39265680775114736,0.7101449275362319,0.10505617977528092,0.36585365853658536,0,1,0.0,0.0,1.0,1
0.3957164711881693,0.7101449275362319,0.3337078651685394,0.36585365853658536,0,2,0.0,0.0,1.0,1
0.3977562468128506,0.7101449275362319,0.27134831460674164,0.35365853658536583,0,2,0.0,0.0,1.0,0
0.40285568587455384,0.7101449275362319,0.32022471910112366,0.35365853658536583,0,2,0.0,0.0,1.0,0
0.40285568587455384,0.7101449275362319,0.42134831460674166,0.35365853658536583,1,4,0.0,0.0,1.0,0
0.8975012748597654,0.5072463768115942,0.7426966292134833,0.10975609756097561,1,5,0.0,0.0,1.0,0
0.8975012748597654,0.7971014492753623,0.11741573033707864,0.18292682926829268,0,1,1.0,0.0,0.0,0
0.05303416624171341,0.10144927536231883,0.6337078651685395,0.32926829268292684,0,5,0.0,1.0,0.0,1
0.05303416624171341,0.0463768115942029,0.3213483146067417,0.17073170731707316,0,2,0.0,1.0,0.0,0
0.4105048444671086,0.7101449275362319,0.7235955056179777,0.35365853658536583,0,6,0.0,0.0,1.0,0
0.41305456399796026,0.7101449275362319,0.29213483146067415,0.3414634146341463,0,2,0.0,0.0,1.0,0
0.8975012748597654,0.3913043478260869,0.3691011235955057,0.08536585365853659,0,2,1.0,0.0,0.0,0
0.8975012748597654,0.3333333333333333,0.23651685393258431,0.07317073170731708,0,2,1.0,0.0,0.0,0
0.7078021417644059,0.2753623188405797,0.7207865168539327,0.06097560975609756,0,6,1.0,0.0,0.0,1
0.05438041815400306,0.15942028985507245,0.3149964412182796,0.4878048780487804,0,3,1.0,0.0,0.0,1
0.4232534421213667,0.7101449275362319,0.5292134831460675,0.3414634146341463,0,4,0.0,0.0,1.0,0
0.3620601733809281,0.7101449275362319,0.5213483146067417,0.3902439024390244,1,5,0.0,0.0,1.0,1
0.36715961244263134,0.7101449275362319,0.5955056179775282,0.3902439024390244,0,4,0.0,0.0,1.0,1
0.3172616012238654,0.7101449275362319,0.5589887640449438,0.3780487804878049,1,4,0.0,0.0,1.0,1
0.4385517593064763,0.7101449275362319,0.3129213483146068,0.32926829268292684,0,2,0.0,0.0,1.0,0
0.056093829678735344,0.16521739130434782,0.1393258426966293,0.4878048780487804,0,1,0.0,1.0,0.0,1
0.8975012748597654,0.7101449275362319,0.3129213483146068,0.15853658536585366,0,2,0.0,1.0,0.0,0
0.8975012748597654,0.5942028985507246,0.3404494382022473,0.13414634146341461,0,2,0.0,1.0,0.0,0
0.8975012748597654,0.5652173913043479,0.4966292134831462,0.12195121951219513,1,3,0.0,1.0,0.0,0
0.8975012748597654,0.2753623188405797,0.14494382022471913,0.06097560975609756,0,1,0.0,1.0,0.0,0
0.8975012748597654,0.27391304347826084,0.3280898876404495,0.06097560975609756,0,2,1.0,0.0,0.0,0
0.056093829678735344,0.11521739130434781,0.3149964412182796,0.35365853658536583,0,2,0.0,1.0,0.0,1
0.37735849056603776,0.7101449275362319,0.6123595505617978,0.3780487804878049,1,4,0.0,0.0,1.0,1
0.31769505354411015,0.7101449275362319,0.7028089887640452,0.3780487804878049,1,5,0.0,0.0,1.0,1
0.4385517593064763,0.7101449275362319,0.3337078651685394,0.32926829268292684,0,2,0.0,0.0,1.0,0
0.38245792962774094,0.7101449275362319,0.5359550561797755,0.3780487804878049,1,4,0.0,0.0,1.0,1
0.44773074961754206,0.7101449275362319,0.4500000000000001,0.3170731707317073,1,3,0.0,0.0,1.0,0
0.44875063742988275,0.7101449275362319,0.4084269662921349,0.3170731707317073,0,2,0.0,0.0,1.0,0
0.44875063742988275,0.7101449275362319,0.4106741573033709,0.3170731707317073,1,3,0.0,0.0,1.0,0
0.4569097399286079,0.7101449275362319,0.5500000000000003,0.3170731707317073,0,4,0.0,0.0,1.0,0
0.056093829678735344,0.03623188405797101,0.4078651685393259,0.13414634146341461,1,3,1.0,0.0,0.0,0
0.33936766955634884,0.7101449275362319,0.765168539325843,0.35365853658536583,1,6,0.0,0.0,1.0,1
0.4069352371239164,0.7101449275362319,0.5915730337078653,0.35365853658536583,1,4,0.0,0.0,1.0,1
0.8720040795512494,0.0608695652173913,0.19550561797752813,0.0,0,1,1.0,0.0,0.0,0
0.8720040795512494,0.21739130434782605,0.1393258426966293,0.04878048780487805,0,1,1.0,0.0,0.0,0
0.8720040795512494,0.5072463768115942,0.3149964412182796,0.10975609756097561,0,2,1.0,0.0,0.0,0
0.8720040795512494,0.5942028985507246,0.3691011235955057,0.13414634146341461,0,2,1.0,0.0,0.0,0
0.056093829678735344,0.10144927536231883,0.4808988764044945,0.3170731707317073,0,3,0.0,1.0,0.0,1
0.056093829678735344,0.11884057971014493,0.3129213483146068,0.36585365853658536,0,2,0.0,1.0,0.0,1
0.42835288118306986,0.7101449275362319,0.5707865168539328,0.32926829268292684,1,4,0.0,0.0,1.0,1
0.36104028556858747,0.7101449275362319,0.3129213483146068,0.32926829268292684,0,2,0.0,0.0,1.0,1
0.42835288118306986,0.7101449275362319,0.5359550561797755,0.32926829268292684,0,4,0.0,0.0,1.0,1
0.056093829678735344,0.03623188405797101,0.5556179775280901,0.13414634146341461,1,4,0.0,1.0,0.0,0
0.42835288118306986,0.7101449275362319,0.5747191011235957,0.32926829268292684,0,4,0.0,0.0,1.0,1
0.4895461499235084,0.7101449275362319,0.2196629213483146,0.2926829268292683,0,2,0.0,0.0,1.0,0
0.056093829678735344,0.08985507246376812,0.45224719101123606,0.28048780487804875,0,3,1.0,0.0,0.0,1
0.5017848036715962,0.7101449275362319,0.2775280898876405,0.28048780487804875,0,2,0.0,0.0,1.0,0
0.44875063742988275,0.7101449275362319,0.6376404494382024,0.3170731707317073,1,5,0.0,0.0,1.0,1
0.45385007649158593,0.7101449275362319,0.5151685393258427,0.3170731707317073,1,4,0.0,0.0,1.0,1
0.8720040795512494,0.08695652173913043,0.3646067415730338,0.012195121951219513,1,3,0.0,0.0,1.0,0
0.8720040795512494,0.19420289855072462,0.16629213483146077,0.03658536585365854,0,1,1.0,0.0,0.0,0
0.870515043345232,0.24637681159420288,0.2904494382022473,0.04878048780487805,0,2,0.0,0.0,1.0,0
0.8669046404895462,0.24057971014492752,0.49719101123595516,0.04878048780487805,0,3,1.0,0.0,0.0,0
0.8669046404895462,0.3333333333333333,0.399438202247191,0.07317073170731708,0,2,0.0,0.0,1.0,0
0.8057113717491076,0.7101449275362319,0.5943820224719103,0.17073170731707316,1,5,1.0,0.0,0.0,1
0.8641866394696583,0.2753623188405797,0.3533707865168541,0.06097560975609756,0,2,1.0,0.0,0.0,0
0.056093829678735344,0.07753623188405798,0.3438202247191012,0.24390243902439024,1,3,0.0,1.0,0.0,1
0.4691483936766956,0.7101449275362319,0.5764044943820226,0.3048780487804878,1,5,0.0,0.0,1.0,1
0.05670576236613972,0.028985507246376812,0.2904494382022473,0.10975609756097561,0,2,1.0,0.0,0.0,0
0.4788781234064253,0.7101449275362319,0.403932584269663,0.3048780487804878,1,4,0.0,0.0,1.0,1
